,Volume,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,GBP,JPY,CAD,CNY,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,FCHI,FTSE,GDAXI,GSPC,HSI,DJI,SSEC,RUT,NYSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,AUD,Brent,CAC-F,copper-F,WIT-oil,DAX-F,DJI-F,EUR,FTSE-F,gold-F,HSI-F,KOSPI-F,NASDAQ-F,GAS-F,Nikkei-F,NZD,silver-F,RUSSELL-F,S&P-F,CHF,Dollar index-F,Dollar index,wheat-F,XAG,XAU
1293,2371.295,5285.3677,4826.305,5116.076,4470.6787,5203.9897,4471.566,4600.011,4708.624,5029.5605,5473.0786,4486.132,4678.9194,2760.584,2439.623,2387.891,4739.0874,4512.945,6389.31,6621.1147,5867.7705,5679.959,4916.3447,4030.087,4596.8306,4322.6226,5168.923,3834.15,3675.897,3562.8242,4555.718,4800.0625,4669.7124,4366.9473,3878.7278,3971.4976,4784.715,4575.6543,4307.153,4682.4077,5203.2715,4810.454,5678.5083,5131.1816,4727.527,4223.032,5339.615,4393.6567,4907.78,5406.6675,6140.381,5782.1797,6140.38,4034.2388,5971.66,5816.0776,4446.4614,3973.5642,3970.5386,4094.9336,3836.1138,4552.731,4626.296,4427.5557,3612.0845,3947.9753,4081.0906,3964.8696,4263.2427,3989.7441,4333.5195,5235.625,4366.409,4376.681,4674.6924,4974.8633,4941.7275,4663.4297,4138.5635,5275.3926,5111.544
1294,2215.803,5272.568,5047.407,5103.9463,4549.312,5397.5684,4573.569,4522.3965,4806.4517,4953.4824,5472.5337,4561.8955,4523.5557,2464.4116,2340.7234,2276.1423,4737.697,4643.503,6476.335,6738.9424,6063.2593,5915.7104,4968.8735,3879.0088,4605.9453,4312.896,5011.6997,3936.8064,3630.4983,3537.2646,4807.427,4585.213,4463.337,4343.1064,3807.3237,3926.289,4792.599,4695.9766,4347.157,4928.1123,5278.275,4760.0884,5876.0786,5190.256,4784.076,4380.669,5323.3945,4413.5884,5160.0884,5555.139,6222.7207,6085.1523,6337.6494,3959.8918,6239.2617,6228.972,4200.04,4145.89,3820.3113,4372.2515,3604.0986,4615.057,4789.285,4232.735,3512.9836,3899.7832,4309.205,3920.2476,4188.91,3992.008,4424.7227,5198.6543,4292.681,4311.3457,4662.1206,5304.8506,4896.643,4702.8833,4080.208,5273.579,5178.0986
1295,2380.4607,5285.8022,4818.0283,5104.2476,4449.6016,5180.533,4479.4536,4566.4336,4718.94,5082.053,5541.121,4591.7554,4784.8135,2840.0781,2467.4402,2431.6177,4780.394,4481.982,6385.0415,6606.591,5834.751,5644.1523,4911.015,4024.4834,4566.7183,4327.788,5147.682,3845.3406,3684.9167,3549.2407,4569.9814,4805.927,4684.784,4364.5186,3902.7854,3927.3079,4820.722,4629.491,4333.81,4640.393,5204.9634,4799.3267,5670.0303,5074.505,4709.6553,4166.0,5316.464,4420.8438,4869.0845,5390.3955,6149.1445,5726.2114,6120.9736,4018.5159,5970.176,5814.346,4447.5967,3988.9553,3991.5117,4109.566,3834.5637,4556.899,4625.9043,4441.144,3669.0635,3984.6846,4112.0435,3974.3862,4255.449,3984.1929,4356.391,5233.7803,4359.6084,4398.1343,4665.2515,4960.9463,4915.809,4684.634,4135.155,5265.2676,5131.7915
1296,2101.5679,5256.212,5596.7197,5251.517,4890.576,5732.082,4576.542,4512.502,5140.2974,4673.2607,5219.8096,4482.8794,4032.6187,2139.2046,2142.6829,2122.6606,4629.6426,4980.826,6679.434,6787.7124,6518.013,6454.321,5109.5283,3526.4187,4730.3325,4193.285,4758.203,4128.347,3517.459,3608.7854,5158.1577,4053.6765,4111.313,4089.547,3549.0427,3860.3289,4551.7114,5050.1577,4544.0024,5389.396,5604.3403,4847.989,6418.593,5577.6143,4777.1025,4727.465,5499.918,4308.636,5556.983,5873.3174,6424.916,6553.846,6690.2593,3617.9282,6629.8867,6692.2275,3547.9602,4663.98,3466.57,4920.01,3137.8376,4666.548,4871.8203,3838.2205,3345.038,3822.6753,4703.012,3722.802,3998.1694,3946.2285,4487.143,5242.0156,4553.1704,4114.504,4634.4355,6024.744,4955.8696,4733.8926,4059.4402,5575.328,5273.51
1297,2095.0493,5211.204,5770.07,5370.2056,5014.885,5851.384,4514.5415,4548.2856,5258.228,4524.4985,5055.1465,4322.1504,3770.9277,2108.9216,2114.957,2105.1233,4571.004,5141.471,6721.941,6788.8145,6629.754,6587.66,5186.4365,3406.4473,4786.484,4166.991,4759.9966,4189.4253,3471.5823,3627.41,5295.8623,3898.0078,3952.201,3956.84,3434.812,3854.654,4450.14,5128.1406,4573.0576,5559.7495,5711.323,4953.478,6551.0186,5798.0493,4783.0513,4947.378,5577.1914,4270.5664,5693.8843,5995.239,6512.271,6648.584,6738.7114,3482.2957,6699.1943,6743.8945,3317.7683,4892.8853,3327.447,5078.3315,2970.6687,4651.7534,4869.373,3668.9417,3270.005,3792.9375,4816.74,3669.1003,3956.0442,3937.9873,4458.401,5292.734,4669.1157,3977.9146,4632.7305,6224.643,5007.3125,4792.4053,4126.628,5720.189,5311.3896
1298,2384.3105,5281.768,4822.1064,5117.2524,4446.7676,5161.888,4442.491,4547.3184,4700.8076,5069.0713,5522.849,4560.2144,4761.725,2828.9827,2449.8955,2407.1194,4770.067,4494.3955,6392.429,6605.2593,5837.0396,5641.425,4916.7134,4025.0493,4583.675,4346.7017,5168.9683,3853.6594,3688.2976,3555.1948,4564.75,4799.8413,4701.8027,4341.3257,3905.7346,3920.1782,4800.638,4634.785,4339.3154,4632.513,5205.096,4815.989,5661.7007,5105.274,4715.211,4198.1216,5317.696,4398.4263,4865.6235,5392.346,6149.5425,5741.1265,6136.088,4022.5452,5967.175,5794.9653,4456.495,3970.5544,3995.9158,4077.996,3841.2063,4548.245,4617.4688,4414.312,3672.9617,3982.311,4103.5225,3964.5376,4255.1064,3988.6775,4356.9873,5241.098,4362.0103,4398.896,4664.2715,4956.394,4935.6777,4666.575,4121.8,5257.875,5110.4175
1299,2125.4177,5256.3027,5346.687,5177.3096,4722.059,5586.1606,4602.877,4503.6724,4967.1943,4825.961,5366.2056,4549.4062,4274.8774,2224.5566,2205.963,2167.0774,4682.534,4822.04,6601.8467,6781.4287,6343.0874,6242.91,5038.716,3692.9194,4674.3687,4250.115,4850.447,4045.5898,3559.7275,3558.3335,5002.396,4292.074,4278.0264,4215.372,3667.8264,3881.5938,4691.4507,4892.6694,4450.8467,5183.7793,5452.608,4797.5493,6202.644,5371.2954,4783.8525,4548.9336,5413.483,4358.1763,5377.4766,5727.895,6334.9834,6386.6475,6577.891,3779.071,6498.3027,6564.1943,3852.0537,4401.5605,3621.7896,4683.144,3331.5916,4659.0747,4850.5137,4021.4575,3423.4595,3843.1255,4526.869,3808.5464,4084.032,3965.7603,4476.4585,5211.315,4419.1274,4212.6826,4650.438,5727.544,4903.646,4713.478,4058.4827,5427.7686,5229.5312
1300,2377.9604,5279.79,4831.7515,5119.935,4469.7085,5198.6665,4487.1226,4591.577,4703.1704,5034.9346,5479.271,4489.262,4678.7744,2770.4512,2447.4646,2391.2427,4728.1455,4508.4834,6382.984,6617.5566,5852.829,5661.695,4897.1724,4022.1714,4600.5713,4322.3765,5148.106,3834.6301,3675.7026,3570.9731,4545.13,4776.7505,4675.2793,4361.431,3873.708,3972.0981,4774.5576,4578.332,4304.5923,4672.9316,5198.963,4803.9927,5655.196,5116.6416,4725.964,4222.9688,5335.7104,4395.1006,4909.8823,5399.271,6121.6143,5780.3525,6131.968,4044.345,5959.0376,5807.9375,4447.5864,3971.1055,3968.3347,4116.84,3838.7444,4553.891,4625.9717,4426.19,3611.8357,3943.775,4078.889,3952.9746,4268.1675,3993.2842,4348.415,5224.667,4359.429,4387.4346,4669.8184,4970.257,4932.558,4639.848,4121.644,5264.977,5109.131
1301,2370.7625,5284.395,4825.7363,5113.761,4471.297,5207.093,4477.4893,4601.8203,4711.8228,5032.3486,5477.8496,4495.855,4687.197,2764.4712,2443.6414,2393.7449,4740.7554,4509.874,6387.5005,6621.1445,5867.579,5679.088,4913.2974,4029.828,4592.0806,4318.741,5164.951,3833.4895,3677.3281,3562.0657,4557.4004,4799.473,4666.526,4369.6533,3879.1992,3970.6716,4788.5977,4576.814,4306.5957,4681.1343,5202.6304,4808.1006,5679.5347,5124.379,4725.4204,4218.2583,5337.1455,4396.818,4906.2314,5405.298,6140.4473,5778.7856,6136.9365,4033.6575,5972.59,5820.1133,4445.6533,3978.1687,3970.7197,4103.057,3834.961,4552.9688,4625.789,4431.922,3614.6665,3950.4822,4084.2104,3967.5574,4265.0303,3988.1355,4335.125,5232.889,4365.6753,4377.6694,4673.504,4975.1904,4935.826,4666.36,4141.009,5277.0923,5116.421
1302,2346.4983,5283.913,4857.3057,5106.4863,4486.7505,5236.0376,4499.2505,4589.334,4722.246,5019.036,5478.6357,4494.0913,4659.1045,2717.916,2431.31,2373.957,4731.5767,4529.1245,6397.3457,6643.483,5887.4907,5703.6865,4907.2397,4000.4421,4597.543,4317.694,5141.349,3848.6272,3674.4707,3566.1162,4586.8076,4761.3086,4638.2505,4368.701,3864.3982,3969.886,4781.713,4586.5547,4304.157,4712.9224,5208.518,4796.217,5691.1665,5131.2236,4736.908,4252.384,5333.306,4401.386,4948.528,5426.433,6138.084,5826.2397,6158.9985,4035.0906,6005.297,5873.448,4411.454,3997.0696,3951.5942,4148.286,3806.1692,4562.862,4644.103,4400.425,3592.1284,3939.6313,4113.834,3957.6992,4260.0713,3993.7168,4352.5283,5221.8037,4343.9033,4373.0776,4670.2275,5015.4165,4924.527,4659.334,4120.116,5263.908,5121.2285
1303,2327.978,5282.44,4884.388,5100.7217,4492.4854,5253.3486,4516.033,4569.578,4734.0083,5019.0317,5492.7275,4523.1284,4659.9854,2695.294,2426.4412,2366.519,4736.1353,4537.7715,6405.111,6658.2573,5897.1426,5716.7275,4906.945,3978.37,4593.429,4318.9355,5114.2163,3863.8496,3672.7253,3564.2346,4619.417,4730.144,4617.9224,4366.905,3861.0679,3957.2703,4784.763,4609.7583,4311.738,4732.106,5214.803,4782.3047,5701.657,5123.3154,4742.8384,4265.2886,5323.096,4410.6924,4975.6426,5440.33,6142.53,5854.598,6176.2485,4030.956,6033.468,5919.4595,4383.0195,4017.5667,3938.1877,4187.8706,3781.636,4571.0127,4667.447,4376.055,3588.6785,3939.7375,4148.2983,3951.6033,4251.177,3994.5994,4372.935,5213.726,4325.7607,4374.286,4665.8706,5048.293,4915.1523,4660.196,4104.3965,5252.9785,5130.038
1304,2285.2268,5288.44,4928.323,5089.73,4518.603,5307.4546,4538.688,4574.2627,4761.3633,4982.9907,5475.4917,4526.593,4606.568,2612.729,2401.6929,2339.1755,4740.869,4569.3384,6425.1357,6690.8105,5949.342,5782.909,4940.363,3959.53,4590.513,4310.5674,5092.776,3878.2786,3661.5417,3552.1655,4689.316,4708.103,4561.3477,4382.5415,3852.609,3957.0159,4796.555,4617.627,4310.6953,4808.303,5228.371,4766.5894,5763.463,5146.8623,4762.214,4297.8853,5319.696,4417.953,5045.2847,5480.062,6176.2915,5928.346,6223.157,4018.4644,6101.29,6017.711,4327.811,4062.754,3899.84,4231.5786,3732.2485,4581.149,4718.6177,4341.96,3557.6465,3928.2246,4199.6987,3952.6855,4231.4575,3987.7266,4380.732,5214.989,4313.378,4347.9136,4666.917,5124.1133,4918.7817,4693.395,4109.2134,5264.6973,5146.5474
1305,2371.7393,5283.7383,4827.452,5124.3013,4469.289,5203.2114,4453.746,4596.839,4703.0435,5021.221,5452.314,4460.026,4659.104,2741.5781,2427.256,2372.5847,4735.347,4516.7686,6393.6675,6622.2954,5874.8843,5689.553,4927.392,4032.9043,4605.561,4333.965,5184.0957,3832.6794,3672.6763,3564.1912,4549.1416,4801.689,4671.5723,4356.405,3876.787,3973.8599,4768.804,4569.265,4305.5205,4691.01,5200.726,4821.1294,5680.16,5154.142,4731.5967,4241.56,5345.7197,4385.3853,4909.6465,5408.6963,6141.7954,5792.9736,6152.2856,4031.511,5968.5415,5808.3286,4446.9106,3963.1619,3970.6814,4077.1157,3839.4294,4549.1504,4624.478,4418.576,3603.495,3942.9841,4071.2183,3962.861,4262.081,3994.1287,4324.92,5241.9116,4368.7617,4368.5117,4675.7593,4977.8154,4960.7764,4657.7334,4138.0503,5270.6196,5103.683
1306,2259.1174,5276.178,4975.9683,5091.9746,4524.353,5345.9,4569.4395,4548.0835,4775.0977,4972.566,5488.1533,4558.5044,4584.4976,2562.0378,2389.9373,2322.9824,4734.1113,4592.81,6436.9995,6710.6304,5978.563,5813.4854,4938.658,3922.8948,4584.6514,4308.746,5044.0747,3904.847,3654.7202,3550.167,4740.9653,4641.63,4519.189,4374.4893,3839.511,3936.2253,4793.354,4648.4614,4317.5293,4851.5527,5237.345,4753.347,5784.401,5143.8916,4773.0176,4329.3,5307.9824,4426.566,5097.3022,5501.5806,6183.152,5988.441,6255.121,4014.2876,6149.8413,6098.9067,4280.63,4098.083,3872.0647,4308.765,3682.8364,4592.4565,4757.3086,4298.576,3550.039,3921.8406,4255.6807,3939.97,4224.2476,3993.8843,4409.463,5191.311,4283.332,4345.781,4665.353,5185.477,4898.761,4687.092,4089.271,5255.1562,5158.141
1307,2275.1,5282.7437,4955.6416,5080.08,4501.4214,5310.4404,4554.4375,4516.532,4774.3125,5028.6577,5553.1953,4633.528,4689.1187,2631.296,2409.8174,2351.8264,4764.9097,4565.5894,6431.995,6696.5005,5940.8726,5770.584,4922.7144,3919.3586,4567.1934,4316.9424,5047.732,3916.4307,3667.0327,3546.5654,4728.07,4659.596,4547.5117,4366.56,3855.9983,3905.3672,4813.1016,4690.181,4342.229,4792.6567,5241.6562,4753.1523,5758.0684,5101.77,4752.9478,4287.4443,5298.119,4444.5796,5041.0083,5484.587,6177.2837,5930.472,6229.084,4000.7092,6130.1963,6063.8237,4297.692,4086.9832,3908.713,4294.9004,3698.077,4597.3076,4732.132,4310.691,3596.2056,3950.4756,4263.285,3949.361,4222.771,3998.09,4416.38,5194.2,4278.0864,4370.7104,4663.0317,5150.6187,4878.349,4690.823,4082.5774,5236.6475,5164.898
1308,2137.0425,5263.7183,5268.194,5126.443,4667.3286,5534.3384,4580.128,4484.821,4926.6963,4888.5166,5478.2886,4626.514,4417.4365,2272.1748,2236.0632,2192.5571,4701.689,4769.751,6577.3647,6776.5264,6272.322,6158.889,5001.2026,3718.541,4609.6323,4252.2817,4897.5312,4059.18,3588.723,3545.519,4984.6978,4365.177,4306.4106,4258.517,3694.9854,3864.0078,4728.314,4883.7637,4434.29,5093.8467,5422.856,4781.7554,6122.4785,5296.3027,4767.6978,4508.6587,5388.417,4397.866,5302.0835,5696.2715,6308.9355,6321.605,6522.894,3819.233,6457.592,6506.0327,3926.4211,4339.9404,3698.7656,4623.907,3374.384,4653.4165,4838.289,4048.4524,3471.3992,3867.01,4522.9995,3838.3464,4113.836,3982.7258,4468.2983,5185.6323,4352.2583,4257.959,4679.187,5621.0176,4877.053,4726.8335,4067.9321,5357.1665,5211.833
1309,2100.8862,5241.786,5614.7925,5281.7896,4875.9404,5747.654,4569.347,4504.534,5139.2227,4660.8022,5196.045,4454.241,3995.7522,2134.409,2139.0884,2119.9282,4606.688,4997.1836,6682.7676,6787.893,6531.2373,6467.3325,5113.3677,3514.3677,4736.302,4209.0317,4757.0713,4138.4946,3517.7874,3608.991,5163.4263,4010.2576,4095.002,4062.2456,3537.483,3851.2686,4529.8887,5058.845,4548.9336,5405.7646,5613.583,4870.3696,6427.017,5606.104,4785.383,4757.1206,5507.9927,4292.466,5569.8877,5875.062,6431.4863,6565.983,6695.917,3604.3418,6635.7837,6699.3755,3532.6494,4675.6064,3449.4976,4942.1113,3126.1372,4667.0723,4871.324,3818.0933,3340.1626,3820.5293,4705.9316,3712.3823,4003.2231,3961.158,4476.906,5231.5645,4556.531,4104.2734,4639.6294,6042.5967,4959.757,4719.9116,4067.4841,5582.9663,5272.0684
1310,2105.857,5257.205,5524.323,5208.2295,4825.6006,5686.4736,4578.8975,4477.364,5078.6846,4745.8706,5347.3076,4558.912,4163.5547,2159.071,2159.0981,2133.7642,4644.9946,4949.989,6662.3096,6786.7817,6468.2466,6386.7124,5052.244,3558.5344,4685.326,4186.902,4788.735,4142.2017,3532.957,3592.3015,5133.962,4109.5576,4153.7236,4141.704,3569.8003,3828.5447,4597.634,5038.7305,4528.567,5314.2173,5564.3257,4829.7974,6346.517,5493.832,4778.3135,4706.1333,5470.714,4330.382,5496.7266,5843.8936,6387.455,6514.595,6661.143,3670.1582,6604.8125,6664.215,3629.326,4569.0103,3537.1653,4874.1704,3165.477,4673.507,4861.7,3854.7656,3392.5806,3821.8123,4702.6055,3755.4077,4035.89,3976.7092,4500.5596,5209.4443,4481.4194,4170.2207,4673.6924,5938.7935,4905.694,4706.408,4045.5125,5499.461,5257.9956
1311,2381.6143,5283.0107,4822.5894,5116.287,4451.614,5174.331,4456.62,4562.281,4705.2524,5062.085,5512.3843,4542.875,4741.9336,2812.791,2449.5867,2404.2363,4764.114,4497.4287,6390.599,6608.678,5842.8755,5650.762,4915.9053,4024.6873,4585.6865,4339.844,5164.516,3846.8818,3682.8955,3556.062,4561.309,4799.372,4692.815,4350.4077,3897.4202,3934.2332,4798.3643,4617.813,4330.6426,4647.2607,5204.5234,4810.7393,5664.689,5107.506,4719.3604,4198.9775,5323.827,4401.93,4879.012,5395.374,6145.389,5749.496,6135.314,4025.2954,5966.6777,5801.335,4451.873,3971.8914,3987.7024,4085.837,3838.3425,4551.6636,4622.6704,4421.1514,3655.0046,3972.4084,4097.794,3964.3108,4255.5566,3989.8757,4351.106,5238.2026,4361.389,4393.4956,4667.8447,4961.1284,4936.366,4666.7847,4125.5576,5260.4697,5112.587
1312,2368.6362,5293.3604,4820.274,5100.5728,4472.19,5207.66,4492.508,4606.92,4722.4307,5049.1143,5506.968,4537.7905,4724.6753,2787.208,2456.2554,2414.791,4757.0107,4497.751,6384.124,6619.852,5859.75,5675.614,4915.544,4033.712,4577.026,4307.511,5154.536,3833.4836,3677.9004,3554.4082,4566.5044,4815.5254,4660.4365,4384.7666,3885.1167,3964.769,4810.9365,4589.3936,4310.394,4675.9497,5206.395,4799.281,5688.3804,5098.959,4715.5767,4185.9185,5333.5557,4413.7446,4895.4614,5404.2085,6148.397,5756.962,6125.6045,4024.7222,5978.135,5828.053,4441.894,3992.8633,3976.198,4113.6733,3832.1497,4557.517,4628.9575,4450.274,3627.4026,3959.9983,4095.416,3975.6912,4261.1455,3982.8152,4337.318,5235.5205,4369.146,4379.3467,4672.52,4975.152,4920.8496,4686.7554,4152.1235,5284.3125,5131.631
1313,2184.3474,5272.013,5117.3574,5095.3647,4549.98,5428.3955,4564.121,4466.16,4830.097,4971.422,5536.9014,4632.5825,4539.9507,2403.1475,2307.9265,2247.6426,4732.7026,4684.0693,6511.763,6755.812,6120.524,5979.525,4959.423,3813.5564,4595.969,4305.847,4970.963,4007.1628,3622.0337,3529.0146,4878.1836,4501.6143,4406.6445,4307.843,3764.554,3880.7378,4781.484,4796.3857,4394.906,4960.7085,5338.087,4765.9067,5934.9507,5201.193,4775.2183,4431.5884,5343.143,4415.3364,5191.469,5604.651,6242.4062,6162.005,6395.256,3900.2017,6321.9253,6334.4756,4110.9536,4186.6953,3803.795,4466.581,3519.5608,4646.336,4808.062,4145.8667,3511.1584,3889.1736,4398.9326,3892.8333,4162.792,4015.2957,4448.5977,5181.0015,4277.386,4311.231,4684.7354,5404.554,4863.4585,4698.338,4064.7358,5259.4014,5188.5293
1314,2371.8423,5285.7266,4825.77,5112.1724,4471.0933,5205.017,4482.465,4600.629,4712.141,5036.648,5484.6934,4503.4307,4693.488,2770.754,2446.9836,2397.4436,4741.805,4507.0103,6385.9443,6620.058,5862.531,5674.6235,4910.778,4029.1626,4590.8457,4317.2812,5159.304,3833.8193,3676.9324,3562.203,4556.7686,4798.597,4667.3354,4371.2266,3879.4016,3969.642,4790.545,4580.066,4307.1655,4678.2676,5202.846,4805.3677,5676.369,5117.4004,4723.4053,4211.976,5336.2803,4400.176,4904.5874,5403.914,6138.3857,5774.2627,6133.561,4033.8447,5970.9297,5818.928,4445.2554,3979.638,3971.5217,4107.559,3835.2368,4554.2485,4626.669,4434.608,3616.8293,3951.0369,4085.3975,3966.0537,4264.523,3988.1504,4338.3115,5232.1216,4365.275,4380.0522,4672.625,4974.077,4932.233,4665.2715,4139.236,5276.0376,5117.9463
1315,2333.219,5273.484,4886.4795,5111.046,4487.1978,5236.2974,4493.0405,4550.557,4710.4995,5007.143,5479.451,4485.259,4629.5815,2687.6816,2415.4436,2348.235,4716.6675,4547.805,6409.366,6656.6724,5891.368,5708.699,4896.521,3969.2952,4611.154,4338.0215,5126.7285,3871.8323,3677.6992,3572.8943,4608.593,4714.5776,4634.972,4345.407,3855.931,3955.3857,4762.269,4612.0312,4307.916,4717.172,5209.513,4799.456,5681.114,5146.801,4746.3096,4298.6772,5325.2144,4389.117,4976.888,5440.1274,6129.8286,5867.8438,6181.2324,4044.1697,6026.2393,5900.186,4389.981,3998.7554,3943.1694,4173.1626,3787.638,4563.2485,4651.7656,4351.1763,3587.4536,3935.6584,4134.802,3934.3577,4258.112,4004.6924,4380.98,5213.2563,4320.3574,4374.8027,4662.8506,5038.459,4924.343,4634.0073,4084.2131,5236.163,5104.8945
1316,2129.4666,5256.2065,5313.5186,5164.627,4714.0557,5566.0166,4590.5,4505.7373,4953.5913,4839.7764,5371.0195,4544.2812,4300.6978,2238.8184,2212.833,2172.7415,4700.9077,4801.4316,6593.653,6779.8296,6321.959,6225.7007,5042.5825,3711.0105,4670.287,4264.254,4877.0986,4033.499,3563.2996,3546.6404,4987.8457,4342.8706,4301.372,4228.0415,3681.1611,3898.5286,4715.2603,4866.546,4437.4165,5155.3267,5436.323,4792.3687,6185.1963,5357.321,4783.853,4531.501,5406.656,4365.813,5355.0283,5720.4478,6333.336,6361.8887,6562.1265,3792.7466,6480.556,6541.8027,3883.7732,4373.414,3635.6562,4637.896,3353.3042,4654.9854,4843.9106,4043.2883,3418.22,3845.653,4498.432,3818.3635,4084.134,3954.539,4473.615,5225.1265,4409.8584,4210.44,4644.8657,5690.769,4915.425,4737.7617,4062.629,5410.7954,5224.039
1317,2374.8745,5282.913,4828.6553,5115.6953,4470.4316,5201.8936,4485.4634,4596.2075,4707.963,5036.3354,5482.9023,4497.6904,4687.2993,2771.3628,2447.7168,2395.0308,4735.339,4507.321,6384.278,6618.749,5857.3564,5667.903,4903.79,4025.6892,4595.236,4319.4404,5153.1616,3834.2112,3676.368,3566.4407,4551.1333,4787.8716,4671.118,4366.734,3876.6724,3970.704,4783.1357,4579.571,4305.938,4675.3535,5200.9463,4804.3394,5665.8687,5116.0737,4724.3667,4216.5264,5335.806,4398.1616,4906.941,5401.466,6130.089,5776.6577,6132.314,4038.9385,5965.0576,5813.683,4446.314,3975.8408,3970.052,4112.8706,3836.9114,4554.201,4626.3843,4430.966,3614.7185,3947.6746,4082.4888,3959.6836,4266.337,3990.5703,4343.589,5228.2964,4362.3604,4383.905,4671.1235,4972.1353,4931.7827,4652.9565,4130.6343,5270.6504,5114.0347
1318,2171.5667,5266.962,5152.5034,5129.3164,4603.1104,5455.7617,4585.4893,4493.5234,4853.388,4929.944,5436.423,4552.2607,4431.398,2356.9172,2280.0986,2222.51,4736.4873,4704.3804,6527.114,6763.021,6170.5044,6051.3013,5001.8486,3816.9006,4651.7124,4315.1865,4951.1035,3972.406,3591.0476,3525.686,4876.6304,4498.9385,4407.5327,4287.7866,3754.1738,3925.6147,4782.198,4766.7744,4390.7886,5019.431,5342.387,4769.783,6004.0,5249.708,4789.317,4436.6333,5356.704,4388.661,5238.176,5625.533,6269.6626,6202.305,6442.453,3878.7825,6344.5005,6377.868,4080.5896,4216.4697,3736.4763,4468.2515,3500.7483,4646.527,4818.6465,4153.303,3454.4905,3862.1106,4365.715,3872.0117,4132.253,3975.2078,4458.269,5221.9683,4339.638,4263.37,4645.995,5470.6787,4901.303,4715.274,4059.7473,5313.2627,5203.1665
1319,2240.9702,5278.7754,5003.4497,5086.994,4523.8115,5370.301,4579.215,4532.6934,4786.7744,4974.828,5516.2983,4595.261,4586.5737,2531.032,2378.6816,2313.2395,4739.757,4611.7197,6448.9517,6722.3613,6001.7344,5842.2427,4949.2607,3901.4204,4575.5337,4303.9473,5021.1035,3930.271,3647.5999,3541.9485,4782.6475,4616.8057,4484.895,4375.769,3830.9233,3918.3948,4801.796,4679.2144,4329.3203,4881.5566,5254.0503,4749.739,5810.872,5143.1045,4774.3984,4339.5444,5309.108,4438.51,5121.989,5522.9883,6198.7944,6022.943,6277.0283,3997.559,6190.2544,6154.701,4246.268,4122.2104,3862.9307,4347.6416,3644.6445,4605.4473,4782.6094,4271.6045,3549.5918,3919.1821,4298.667,3937.8997,4213.3,4001.7368,4415.935,5183.7314,4266.6567,4339.8013,4674.104,5229.1465,4883.7217,4698.6387,4089.308,5254.4824,5168.136
1320,2122.1514,5259.2666,5350.7456,5151.145,4736.05,5586.2197,4560.6426,4487.061,4982.461,4838.1274,5414.727,4592.982,4330.8433,2221.2734,2200.0881,2164.9346,4693.424,4826.3853,6612.128,6781.771,6350.82,6255.438,5035.952,3666.3508,4640.2144,4240.6846,4880.3535,4082.262,3568.5393,3555.0417,5035.053,4302.96,4260.1997,4213.127,3655.5862,3870.0293,4692.431,4924.139,4465.3555,5165.8003,5472.9805,4798.7134,6218.439,5375.803,4769.9907,4573.5366,5418.2686,4371.3555,5359.03,5753.2,6346.8496,6396.321,6582.5522,3761.6587,6515.0874,6571.0356,3829.0024,4410.4966,3637.9685,4680.0625,3304.4795,4657.7637,4843.057,3984.4312,3429.7974,3850.2747,4570.263,3810.2305,4076.4639,3960.9368,4470.9736,5208.1797,4402.961,4215.9717,4666.742,5734.8413,4907.72,4744.2427,4063.7285,5408.395,5222.594
1321,2367.9746,5292.64,4821.2715,5106.831,4471.5107,5205.893,4475.844,4605.707,4716.756,5038.1685,5489.0737,4510.7397,4701.8564,2771.2644,2444.7114,2399.2317,4752.437,4506.942,6389.239,6621.408,5867.555,5683.454,4923.7266,4034.936,4586.537,4315.888,5169.049,3834.0168,3676.2683,3555.6147,4564.55,4817.154,4664.332,4377.8867,3883.913,3967.6973,4801.5146,4582.5474,4310.3013,4682.177,5206.939,4807.0864,5691.051,5120.262,4722.007,4203.24,5338.6836,4403.5503,4900.5405,5408.3174,6150.961,5769.471,6136.15,4025.6301,5978.9146,5823.371,4443.821,3983.2366,3974.5903,4094.4707,3833.6016,4555.1685,4628.3633,4439.161,3619.9224,3955.063,4088.5825,3973.4844,4259.276,3985.4172,4330.2236,5240.7,4370.7266,4374.364,4675.6265,4976.2534,4935.5186,4683.192,4150.577,5283.0034,5121.539
